epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,2045.62,0.5233,1.06741,1.13201,0.69045,0.72149,0.76863,0.68168,0.48665,0.83161,1.14777,0.000599295,0.000599295,0.000599295
55,2082.97,0.51344,1.05021,1.12507,0.67135,0.71273,0.75278,0.67491,0.46963,0.86417,1.13078,0.000586653,0.000586653,0.000586653
56,2120.42,0.51385,1.0467,1.1205,0.64484,0.74871,0.76662,0.68574,0.47658,0.83845,1.13008,0.000573958,0.000573958,0.000573958
57,2158.21,0.51424,1.05796,1.12328,0.69454,0.69923,0.76364,0.68441,0.46623,0.83495,1.12425,0.000561219,0.000561219,0.000561219
58,2196.22,0.51031,1.04461,1.12236,0.68085,0.70433,0.75528,0.67531,0.48067,0.85322,1.12446,0.000548445,0.000548445,0.000548445
59,2233.87,0.51389,1.04428,1.12646,0.67912,0.72904,0.76772,0.68997,0.47027,0.85122,1.12098,0.000535645,0.000535645,0.000535645
60,2271.33,0.50123,1.0205,1.11703,0.69097,0.71348,0.76571,0.68972,0.45285,0.83673,1.11432,0.000522827,0.000522827,0.000522827
61,2308.87,0.50894,1.03251,1.12442,0.69811,0.71425,0.76675,0.68521,0.47254,0.84028,1.12652,0.00051,0.00051,0.00051
62,2346.26,0.50213,1.02074,1.11638,0.69233,0.70627,0.76596,0.69105,0.45501,0.83202,1.11391,0.000497173,0.000497173,0.000497173
63,2383.93,0.50319,1.00863,1.11816,0.66546,0.71611,0.76222,0.6899,0.4547,0.86722,1.11305,0.000484355,0.000484355,0.000484355
64,2421.25,0.4993,1.00616,1.11712,0.64169,0.75291,0.76954,0.69576,0.44977,0.8518,1.10733,0.000471555,0.000471555,0.000471555
65,2459.23,0.49616,0.99708,1.11174,0.68493,0.71375,0.77086,0.69584,0.45534,0.83013,1.10978,0.000458781,0.000458781,0.000458781
66,2496.74,0.48838,0.99061,1.10748,0.69444,0.70458,0.7708,0.69559,0.45744,0.82786,1.11223,0.000446042,0.000446042,0.000446042
67,2534.35,0.49176,0.98802,1.11065,0.70602,0.69941,0.77248,0.69761,0.45607,0.83333,1.11181,0.000433347,0.000433347,0.000433347
68,2572.21,0.49416,0.97848,1.11119,0.70281,0.70397,0.77181,0.69287,0.4678,0.82624,1.11638,0.000420705,0.000420705,0.000420705
69,2609.75,0.49015,0.96584,1.10583,0.71406,0.71632,0.77476,0.69737,0.46933,0.83782,1.12275,0.000408123,0.000408123,0.000408123
70,2647.13,0.4906,0.96566,1.10896,0.70808,0.7086,0.77268,0.69585,0.4656,0.83193,1.11165,0.000395612,0.000395612,0.000395612
71,2684.52,0.48457,0.97092,1.10478,0.68119,0.73305,0.77093,0.69615,0.45565,0.84423,1.11283,0.000383179,0.000383179,0.000383179
72,2722.33,0.48597,0.97261,1.10802,0.6835,0.71938,0.76889,0.69343,0.46164,0.84558,1.11747,0.000370832,0.000370832,0.000370832
