epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,2979.87,0.52588,1.10316,1.13309,0.6711,0.7017,0.74705,0.66941,0.47735,0.85813,1.12935,0.000586653,0.000586653,0.000586653
56,3033.65,0.53501,1.10917,1.13433,0.65167,0.74029,0.76359,0.68967,0.45056,0.83802,1.10634,0.000573958,0.000573958,0.000573958
57,3087.62,0.5324,1.09915,1.13765,0.64265,0.7489,0.75728,0.68778,0.43332,0.8345,1.09041,0.000561219,0.000561219,0.000561219
58,3141.61,0.52608,1.09781,1.13436,0.66608,0.7132,0.75856,0.67938,0.47231,0.83675,1.11823,0.000548445,0.000548445,0.000548445
59,3195.47,0.53356,1.0952,1.13978,0.66034,0.73755,0.75601,0.67874,0.46127,0.83697,1.11737,0.000535645,0.000535645,0.000535645
60,3249.31,0.5197,1.07692,1.12894,0.64635,0.74814,0.75664,0.68274,0.45375,0.83895,1.10425,0.000522827,0.000522827,0.000522827
61,3302.99,0.5271,1.08659,1.13639,0.66861,0.71228,0.75034,0.67701,0.45687,0.83784,1.11257,0.00051,0.00051,0.00051
62,3356.75,0.51761,1.0791,1.12598,0.68407,0.71175,0.75998,0.68692,0.45396,0.83523,1.09999,0.000497173,0.000497173,0.000497173
63,3410.85,0.52129,1.07164,1.13106,0.69337,0.68856,0.75491,0.68105,0.4586,0.84112,1.10385,0.000484355,0.000484355,0.000484355
64,3464.9,0.51746,1.06659,1.1287,0.70317,0.69249,0.7632,0.68753,0.46561,0.82974,1.11927,0.000471555,0.000471555,0.000471555
65,3518.79,0.5112,1.05348,1.12262,0.65953,0.70969,0.75406,0.67954,0.4562,0.84759,1.10385,0.000458781,0.000458781,0.000458781
66,3572.77,0.51014,1.05368,1.12106,0.65197,0.7281,0.75843,0.68459,0.45443,0.8342,1.10594,0.000446042,0.000446042,0.000446042
67,3627.45,0.51107,1.05308,1.12285,0.70425,0.67632,0.76391,0.69284,0.4426,0.8214,1.09076,0.000433347,0.000433347,0.000433347
68,3682.45,0.51195,1.04415,1.12387,0.67883,0.71127,0.76705,0.69251,0.4526,0.81344,1.09823,0.000420705,0.000420705,0.000420705
69,3736.75,0.50725,1.02911,1.1175,0.69848,0.68715,0.76201,0.692,0.4355,0.82247,1.08854,0.000408123,0.000408123,0.000408123
70,3791.18,0.50407,1.03419,1.11821,0.69075,0.70019,0.76485,0.69151,0.44463,0.81914,1.09109,0.000395612,0.000395612,0.000395612
71,3845.92,0.50115,1.02592,1.11607,0.64405,0.75191,0.76303,0.69406,0.43206,0.83151,1.08446,0.000383179,0.000383179,0.000383179
72,3900.07,0.49965,1.0378,1.11741,0.67663,0.71363,0.76514,0.68975,0.4539,0.8291,1.10678,0.000370832,0.000370832,0.000370832
73,3954.33,0.50246,1.02378,1.11701,0.67586,0.70927,0.76679,0.69322,0.44201,0.83463,1.09449,0.000358582,0.000358582,0.000358582
74,4008.81,0.49938,1.01705,1.11376,0.66324,0.75004,0.76616,0.69449,0.44422,0.82061,1.09826,0.000346435,0.000346435,0.000346435
75,4063.49,0.49953,1.01393,1.11115,0.64147,0.76507,0.76472,0.69303,0.44239,0.8308,1.09061,0.0003344,0.0003344,0.0003344
