epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,4589.78,0.96201,1.78858,2.20317,0.68119,0.72028,0.75942,0.69447,0.85526,1.75397,2.18222,0.000346435,0.000346435,0.000346435
75,4651.3,0.96694,1.79159,2.19874,0.65411,0.7408,0.75466,0.68781,0.86064,1.77799,2.17889,0.0003344,0.0003344,0.0003344
76,4712.99,0.96715,1.78813,2.20348,0.67216,0.71541,0.75784,0.69203,0.85798,1.76674,2.17576,0.000322485,0.000322485,0.000322485
77,4774.82,0.95171,1.75933,2.19693,0.66695,0.71478,0.75214,0.68521,0.8641,1.80585,2.19216,0.000310699,0.000310699,0.000310699
78,4836.36,0.94633,1.75441,2.20006,0.67778,0.68399,0.73936,0.67435,0.86472,1.87141,2.19385,0.00029905,0.00029905,0.00029905
79,4898.07,0.95281,1.75374,2.19727,0.68834,0.67356,0.74324,0.67898,0.85941,1.85876,2.19172,0.000287545,0.000287545,0.000287545
80,4959.38,0.93137,1.73533,2.1852,0.63345,0.74382,0.74412,0.67929,0.86557,1.87472,2.20309,0.000276192,0.000276192,0.000276192
81,5020.68,0.93929,1.73377,2.19221,0.65754,0.70673,0.74544,0.68129,0.86051,1.87311,2.18726,0.000265,0.000265,0.000265
82,5082,0.91671,1.69479,2.17743,0.6731,0.69124,0.74287,0.68068,0.85491,1.88942,2.17895,0.000253976,0.000253976,0.000253976
83,5143.49,0.93566,1.70858,2.18628,0.66552,0.70488,0.74284,0.67747,0.86583,1.88917,2.18278,0.000243127,0.000243127,0.000243127
84,5204.85,0.92311,1.67167,2.17879,0.64803,0.71188,0.73847,0.67302,0.87622,1.91423,2.19886,0.000232461,0.000232461,0.000232461
85,5266.35,0.92913,1.67727,2.17941,0.63331,0.72437,0.73988,0.67398,0.86799,1.93565,2.19445,0.000221985,0.000221985,0.000221985
86,5327.68,0.92555,1.67367,2.17927,0.6271,0.74469,0.7404,0.67728,0.85996,1.94011,2.19145,0.000211707,0.000211707,0.000211707
87,5388.91,0.91672,1.64382,2.17401,0.68044,0.68477,0.7395,0.67569,0.86042,1.94754,2.19157,0.000201633,0.000201633,0.000201633
88,5450.31,0.91345,1.664,2.17486,0.64751,0.7264,0.74223,0.6777,0.86303,1.9455,2.19091,0.00019177,0.00019177,0.00019177
89,5511.75,0.9104,1.63949,2.17449,0.67959,0.69952,0.74154,0.6779,0.85632,1.93356,2.18439,0.000182126,0.000182126,0.000182126
90,5572.94,0.90793,1.60857,2.16454,0.64593,0.73247,0.73779,0.67565,0.85298,1.98044,2.18722,0.000172706,0.000172706,0.000172706
91,5634.4,0.90616,1.61,2.16873,0.68564,0.68427,0.73466,0.67142,0.8556,1.96621,2.18976,0.000163518,0.000163518,0.000163518
92,5695.82,0.90207,1.58976,2.16301,0.69031,0.68486,0.73374,0.67218,0.85684,1.97987,2.19225,0.000154567,0.000154567,0.000154567
93,5757.33,0.88683,1.57831,2.15389,0.63302,0.74231,0.73338,0.67149,0.8586,1.99004,2.19316,0.000145859,0.000145859,0.000145859
94,5818.69,0.88843,1.55884,2.15776,0.66178,0.71285,0.7328,0.67122,0.85851,1.99529,2.19165,0.000137401,0.000137401,0.000137401
