epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,2313.46,1.0641,2.11735,2.26031,0.66959,0.71994,0.75845,0.6829,0.92039,1.6353,2.22369,0.000497173,0.000497173,0.000497173
63,2350.19,1.06776,2.10816,2.26731,0.66285,0.73505,0.76771,0.69437,0.91244,1.63367,2.22026,0.000484355,0.000484355,0.000484355
64,2386.64,1.05213,2.09048,2.26198,0.68805,0.71971,0.77242,0.69688,0.92186,1.61256,2.22478,0.000471555,0.000471555,0.000471555
65,2423.46,1.04736,2.06778,2.25341,0.6986,0.71832,0.77412,0.70006,0.90287,1.58653,2.21367,0.000458781,0.000458781,0.000458781
66,2459.93,1.04088,2.0603,2.2488,0.70106,0.71085,0.77534,0.69991,0.90496,1.58,2.21691,0.000446042,0.000446042,0.000446042
67,2496.43,1.0544,2.06552,2.25531,0.65842,0.76674,0.78447,0.70773,0.91305,1.5624,2.20846,0.000433347,0.000433347,0.000433347
68,2532.9,1.04629,2.03379,2.25106,0.67701,0.72256,0.76799,0.69283,0.91372,1.59657,2.21806,0.000420705,0.000420705,0.000420705
69,2569.5,1.03191,2.01667,2.24021,0.66294,0.75997,0.77982,0.69998,0.93427,1.56042,2.23343,0.000408123,0.000408123,0.000408123
70,2606.15,1.03199,2.01462,2.24291,0.69131,0.71995,0.77305,0.69436,0.93692,1.59959,2.22594,0.000395612,0.000395612,0.000395612
71,2642.75,1.0262,2.00536,2.23858,0.67221,0.74876,0.77048,0.69711,0.90682,1.61191,2.21137,0.000383179,0.000383179,0.000383179
72,2679.57,1.02622,2.00789,2.24245,0.67949,0.72043,0.76822,0.69384,0.91775,1.62498,2.22292,0.000370832,0.000370832,0.000370832
73,2715.9,1.03176,2.0032,2.24041,0.72234,0.69338,0.7744,0.7004,0.90539,1.59084,2.20344,0.000358582,0.000358582,0.000358582
74,2752.44,1.02052,1.97386,2.23169,0.68345,0.72683,0.77618,0.70537,0.88468,1.59805,2.2004,0.000346435,0.000346435,0.000346435
75,2789.08,1.01692,1.9628,2.22572,0.66588,0.74236,0.77861,0.70449,0.90029,1.59584,2.21037,0.0003344,0.0003344,0.0003344
76,2825.78,1.02426,1.96197,2.2342,0.67574,0.74145,0.77692,0.70172,0.90076,1.60737,2.21846,0.000322485,0.000322485,0.000322485
77,2862.4,0.99983,1.96669,2.22291,0.71081,0.71698,0.77875,0.70665,0.88851,1.59475,2.20714,0.000310699,0.000310699,0.000310699
78,2899.04,1.00887,1.94782,2.23517,0.71,0.68607,0.76727,0.69679,0.89214,1.65068,2.20185,0.00029905,0.00029905,0.00029905
79,2935.74,1.00945,1.95754,2.22657,0.68582,0.73404,0.77649,0.70429,0.89399,1.61457,2.20532,0.000287545,0.000287545,0.000287545
80,2972.43,0.99234,1.9374,2.2184,0.68198,0.72174,0.77096,0.69951,0.90096,1.63668,2.20435,0.000276192,0.000276192,0.000276192
81,3008.83,0.99835,1.94335,2.22408,0.73184,0.68934,0.77628,0.70354,0.89787,1.62647,2.20792,0.000265,0.000265,0.000265
82,3045.53,0.98787,1.90407,2.21377,0.71604,0.69971,0.77142,0.70114,0.89044,1.64481,2.20941,0.000253976,0.000253976,0.000253976
83,3082.3,0.99834,1.90202,2.21905,0.74421,0.67985,0.77626,0.70483,0.89581,1.64184,2.20616,0.000243127,0.000243127,0.000243127
84,3119.1,0.98891,1.89347,2.21302,0.68567,0.71688,0.7729,0.70282,0.893,1.62203,2.19797,0.000232461,0.000232461,0.000232461
85,3156.19,0.9914,1.89445,2.21357,0.70505,0.71436,0.77442,0.70368,0.89111,1.63407,2.19784,0.000221985,0.000221985,0.000221985
86,3192.59,0.98996,1.89728,2.21584,0.6824,0.73314,0.77035,0.70075,0.88472,1.6525,2.19887,0.000211707,0.000211707,0.000211707
87,3229.85,0.97858,1.86767,2.21104,0.68382,0.71828,0.77288,0.70211,0.88366,1.66121,2.1898,0.000201633,0.000201633,0.000201633
