epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,10500.3,0.69074,0.99272,1.30323,0.63006,0.67893,0.68754,0.53863,0.78197,0.90984,1.70228,0.000243127,0.000243127,0.000243127
84,10626.3,0.6893,0.98522,1.30173,0.63142,0.67649,0.68792,0.53882,0.78142,0.91084,1.70285,0.000232461,0.000232461,0.000232461
85,10752.4,0.68525,0.98526,1.29908,0.63087,0.67754,0.68853,0.53905,0.78122,0.91229,1.70401,0.000221985,0.000221985,0.000221985
86,10878.2,0.68727,0.98386,1.30103,0.63119,0.68103,0.68938,0.53913,0.78082,0.91321,1.70486,0.000211707,0.000211707,0.000211707
87,11004,0.68564,0.98238,1.29892,0.62906,0.68359,0.68939,0.53914,0.78034,0.91481,1.7052,0.000201633,0.000201633,0.000201633
88,11129.6,0.68492,0.98367,1.30141,0.63096,0.68224,0.68977,0.54024,0.78024,0.91659,1.70621,0.00019177,0.00019177,0.00019177
89,11255.2,0.68142,0.97234,1.29878,0.63004,0.68012,0.68998,0.54036,0.78003,0.91818,1.70699,0.000182126,0.000182126,0.000182126
90,11381.2,0.68128,0.97212,1.2964,0.63072,0.6781,0.69027,0.54085,0.7799,0.92013,1.7076,0.000172706,0.000172706,0.000172706
91,11506.7,0.6788,0.96858,1.29494,0.63042,0.6797,0.69027,0.54062,0.77962,0.9217,1.70856,0.000163518,0.000163518,0.000163518
92,11632.4,0.68091,0.96641,1.29661,0.62721,0.68532,0.69022,0.54133,0.77938,0.92349,1.70926,0.000154567,0.000154567,0.000154567
93,11758.3,0.67781,0.96374,1.2954,0.6318,0.6782,0.69041,0.54147,0.77958,0.92604,1.71038,0.000145859,0.000145859,0.000145859
94,11883.9,0.68073,0.96417,1.29555,0.62534,0.68611,0.69039,0.54143,0.77943,0.92729,1.71086,0.000137401,0.000137401,0.000137401
95,12009.5,0.67879,0.96371,1.29422,0.62035,0.68621,0.69069,0.54255,0.77959,0.9279,1.71184,0.000129198,0.000129198,0.000129198
