epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,20326.5,0.69437,0.9989,1.30882,0.62309,0.67526,0.6909,0.54301,0.78586,0.90831,1.73766,0.000287545,0.000287545,0.000287545
80,20583.4,0.69321,0.99141,1.30733,0.63435,0.66563,0.69114,0.54339,0.78529,0.90981,1.73765,0.000276192,0.000276192,0.000276192
81,20840.5,0.69373,0.99162,1.30802,0.62135,0.67857,0.69164,0.54426,0.78474,0.91172,1.73738,0.000265,0.000265,0.000265
82,21101.2,0.69139,0.99035,1.3052,0.63267,0.66475,0.69139,0.54391,0.78392,0.91197,1.73619,0.000253976,0.000253976,0.000253976
83,21357.6,0.6892,0.98167,1.30402,0.63009,0.66983,0.69159,0.54365,0.78362,0.91453,1.73682,0.000243127,0.000243127,0.000243127
84,21613.9,0.68606,0.97276,1.30148,0.63497,0.6673,0.69207,0.54425,0.78307,0.91558,1.73688,0.000232461,0.000232461,0.000232461
85,21870.5,0.68466,0.97517,1.30009,0.6396,0.66436,0.69248,0.54483,0.7831,0.91772,1.73788,0.000221985,0.000221985,0.000221985
86,22127.8,0.68514,0.96867,1.30067,0.64104,0.66371,0.69269,0.54513,0.783,0.91999,1.73872,0.000211707,0.000211707,0.000211707
87,22384.8,0.68253,0.96762,1.298,0.64044,0.66422,0.69249,0.54456,0.78298,0.92242,1.74017,0.000201633,0.000201633,0.000201633
88,22641.5,0.68299,0.96709,1.3011,0.64439,0.65761,0.69218,0.5448,0.78263,0.92473,1.74012,0.00019177,0.00019177,0.00019177
89,22898.4,0.67629,0.95789,1.2966,0.64114,0.66251,0.69234,0.54498,0.78233,0.92677,1.74114,0.000182126,0.000182126,0.000182126
90,23154.8,0.67806,0.9577,1.29528,0.64072,0.66184,0.69185,0.54445,0.78235,0.92893,1.74197,0.000172706,0.000172706,0.000172706
91,23411.5,0.67621,0.95273,1.29553,0.64177,0.65822,0.69144,0.54407,0.78191,0.93197,1.7421,0.000163518,0.000163518,0.000163518
92,23668.4,0.67829,0.95067,1.29715,0.63596,0.66322,0.6916,0.54422,0.78178,0.93518,1.74292,0.000154567,0.000154567,0.000154567
93,23925.4,0.67347,0.95413,1.29443,0.63402,0.66334,0.69095,0.54427,0.78159,0.93778,1.74376,0.000145859,0.000145859,0.000145859
94,24182,0.67655,0.94854,1.29419,0.63289,0.66388,0.69064,0.54395,0.78142,0.94049,1.74413,0.000137401,0.000137401,0.000137401
95,24438.5,0.67521,0.94594,1.29331,0.61263,0.68761,0.69077,0.5439,0.78146,0.94324,1.74509,0.000129198,0.000129198,0.000129198
96,24695.3,0.66996,0.93956,1.29122,0.62508,0.67552,0.69087,0.54409,0.78139,0.9455,1.74528,0.000121257,0.000121257,0.000121257
97,24952.3,0.66812,0.94089,1.28744,0.62714,0.67326,0.69062,0.54406,0.78118,0.94764,1.74526,0.000113582,0.000113582,0.000113582
98,25209.2,0.66964,0.92995,1.29023,0.62895,0.67439,0.69072,0.54417,0.78106,0.9496,1.74534,0.000106178,0.000106178,0.000106178
99,25466,0.66885,0.93635,1.29126,0.62772,0.67245,0.69082,0.54472,0.78124,0.95205,1.74597,9.90514e-05,9.90514e-05,9.90514e-05
100,25723,0.66887,0.93296,1.28703,0.63023,0.67331,0.69059,0.54474,0.78115,0.95444,1.74628,9.22063e-05,9.22063e-05,9.22063e-05
101,25980.5,0.38096,0.45941,1.20378,0.6264,0.67788,0.69031,0.54475,0.78115,0.95696,1.74678,8.56476e-05,8.56476e-05,8.56476e-05
102,26236.8,0.36857,0.41143,1.18884,0.62308,0.68166,0.68989,0.54451,0.78132,0.95907,1.74841,7.93796e-05,7.93796e-05,7.93796e-05
103,26492.6,0.36751,0.40541,1.18823,0.61982,0.68811,0.69005,0.54508,0.78158,0.96168,1.75033,7.34068e-05,7.34068e-05,7.34068e-05
104,26748.3,0.35942,0.39197,1.18126,0.61911,0.68567,0.68922,0.5445,0.78172,0.96415,1.75214,6.77332e-05,6.77332e-05,6.77332e-05
105,27003.5,0.36253,0.39069,1.18226,0.61755,0.68974,0.68896,0.54421,0.78195,0.96702,1.75384,6.23627e-05,6.23627e-05,6.23627e-05
106,27259.2,0.35812,0.38199,1.1782,0.6119,0.69714,0.68891,0.54386,0.78208,0.97041,1.75591,5.7299e-05,5.7299e-05,5.7299e-05
