epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,14653.3,0.74963,1.1593,1.35395,0.57887,0.65787,0.64764,0.50738,0.80659,0.88596,1.7211,0.000586653,0.000586653,0.000586653
56,14918.5,0.74916,1.16379,1.35357,0.57999,0.66158,0.64869,0.50817,0.80574,0.88542,1.71985,0.000573958,0.000573958,0.000573958
57,15183.8,0.74792,1.16377,1.35236,0.58042,0.65995,0.64901,0.50873,0.80494,0.88477,1.71794,0.000561219,0.000561219,0.000561219
58,15449.1,0.74743,1.1549,1.35275,0.58365,0.65439,0.64961,0.50848,0.80411,0.88442,1.71706,0.000548445,0.000548445,0.000548445
59,15714,0.74804,1.15294,1.35107,0.58108,0.65821,0.65011,0.5091,0.80341,0.88328,1.71535,0.000535645,0.000535645,0.000535645
60,15979.1,0.74241,1.14693,1.34799,0.58023,0.66647,0.65079,0.50973,0.80287,0.88249,1.7135,0.000522827,0.000522827,0.000522827
61,16244.1,0.73967,1.15152,1.34702,0.58086,0.66728,0.65148,0.51056,0.80231,0.88234,1.71211,0.00051,0.00051,0.00051
62,16509.7,0.74547,1.13949,1.35048,0.58041,0.67322,0.6522,0.5112,0.80169,0.88255,1.71061,0.000497173,0.000497173,0.000497173
63,16774.8,0.7381,1.13143,1.34267,0.57411,0.67914,0.65275,0.51167,0.80123,0.88233,1.71006,0.000484355,0.000484355,0.000484355
64,17040.5,0.73743,1.1345,1.34227,0.57445,0.6792,0.65321,0.51219,0.80121,0.88201,1.71018,0.000471555,0.000471555,0.000471555
65,17305.9,0.73661,1.13166,1.34322,0.57503,0.68481,0.6538,0.51339,0.80084,0.88215,1.70852,0.000458781,0.000458781,0.000458781
66,17571.5,0.73221,1.12709,1.33843,0.56731,0.69049,0.65425,0.51386,0.80014,0.88144,1.70682,0.000446042,0.000446042,0.000446042
